,review_id,business_id,rating,text
271,yl7AMn_KCJBoPupyEJue2Q,Fkx2Cu6if7sovhNWbrnQgw,5,It's hard to find fault in a Michelin rated restaurant in a gastronomic city that also has a hill top view. The chefs technical expertise is well showcased...
272,YdXsnhmQvAb4VGJI5o5ZTQ,Fkx2Cu6if7sovhNWbrnQgw,1,"The first half of the dinner was a Michelin 1 star. Second half, we were forgotten. And charged for two glasses of wine they never brought!  (I'm not sure..."
273,1qyVGQcGWe3IUMGYGelIoQ,R9hkcjk0oSeza3Z3J65xfw,5,"Since coming to Lyon, my diet hasn't been the greatest. It hasn't been as easy to find healthier restaurants but also it's fun to try culturally-local..."
274,fe1ByBgfd-nHM5p-760_uQ,R9hkcjk0oSeza3Z3J65xfw,5,Amazing selection of gluten free food! The upstairs dining area is super cute and cozy!
275,-Zp0hhdB4OJwEXNFk44WOw,R9hkcjk0oSeza3Z3J65xfw,4,The fruit cake is absolutely incredible and is both gluten and lactose free! The veggie burger is not bad and the Buddha bowl is also not bad. The banana...
276,ZjYBS4wwl18pzfI5NEuUbQ,pPcAKjQ2iUNZuU1AruSM2g,3,"Dinner has a few options: 3 courses for 29 euros, 5 courses for 42 euros and carte Blanche for 54 euros. I went for the three course because I wasn't that..."
277,xzDMAxrFAB72nI-FRsXgJg,pPcAKjQ2iUNZuU1AruSM2g,4,"I must agree that the food/price/service ratio is really good here.

I had pork cheeks with blood sauce (which I thought at first was chocolate/mole, than..."
278,xpjhhkZjaJEcr98iYZ8bIA,pPcAKjQ2iUNZuU1AruSM2g,4,"I usually visit fine restaurants for lunch because I love 3 courses menus. Not only may they tell you a lot about the chef's filosophy, but they could be..."
279,8E59NvmpUOGRIAB9LsYQfA,mOgOuj6rzxBojClYfiLgyA,5,"Simply, the best Thaï cuisine in town !
Atmosphere is very special... you are 10000 km from Lyon !
High end cuisine, 25 euros for a main dish for dinner,..."
280,s_sn35FwFJkt4XNUWKviLw,mOgOuj6rzxBojClYfiLgyA,4,"A little piece of Thailand in Lyon. Make sure you reserve before going!! 
A nice welcoming restaurant where the food makes you travel all the way to..."
281,oOi5d9xMYESR9bpV4e5Xow,W3RH9w0UFXSITWP8QgVCEA,4,"Had lunch here, two mini burgers, salad, 2 strips of bacon and eggs, and a beer. Oh, dont forget the desert and coffee. Super good, nice location to be..."
282,4WIq9a7sSkQ2tZfT1sT8DA,W3RH9w0UFXSITWP8QgVCEA,4,Craft beer in Lyon!!  I was in the city on a business trip and a French colleague took a few us who were looking for a beer fix. I will say that I'm very...
283,98DCO6dtUpbFDTogseQT5g,W3RH9w0UFXSITWP8QgVCEA,5,"The pub which brew itself its beers!
God bless the ambree!!!
Yes i m in love!


 Just nearby a concert place called the kao. there you
must go to get cheap..."
284,t7S0LHFVUmLL0sC0qqIYYQ,mVh-XVuMZbTrncPd2umFHw,5,"I recently spent two weeks in Europe visiting 10 cities, eating out everyday, and I must say this was the best dinner I had during that two weeks!

I always..."
285,rrB2WDLloAVQ2qWvPIfpqw,mVh-XVuMZbTrncPd2umFHw,5,"Enjoyed a nice meal here that was quite pleasant.  Unpretentious and local, this establishment serves good food just as much as it serves it with a smile...."
286,6OGBtWJ5nLVkKAZF4oVFvw,mVh-XVuMZbTrncPd2umFHw,5,This was the best French Restaurant we dined at during our stay in France. The food was excellent and the wine and beer to match. The staff were friendly...
287,32p7mYOFRplcwH1lvGeqQw,UDhgLMyYNeMnfEX3IQ3-QQ,5,"So delicious and the staff is so nice
Definitely recommend going there for sandwiches or morning pastries.  I went 3 times during our 1 week stay in..."
288,d-djpz6B9bYu9lfpHGWW5Q,UDhgLMyYNeMnfEX3IQ3-QQ,5,"Love this little spot! Great quick sweets and wonderful slices of bakery pizza. It smells like heaven as you walk bye, like most bakeries in Lyon! Loves..."
289,Vc9X-k5D5zq7__d8Uu-98g,UDhgLMyYNeMnfEX3IQ3-QQ,4,"The famous praline brioche of Lyon is found everywhere in the city. (At the Les Halles Paul Bocuse , I saw some loaves at 10 Euro per one!) It's a sweet..."
290,JzKhdSh_cvGBuVc7T6NWfA,L057RHN2ue4J96I3oEIGlQ,5,"Very good, all made in the house: saucesand etc...
The bread is especially tasty. I would recommend to try different varieties, if you take smaller sized..."
291,xQPra3vLpAvXesKXsA8-sg,L057RHN2ue4J96I3oEIGlQ,4,"I don't often have a burger when I'm in France but when I want one this is it.

Love this place. Vibe is cool. Location is well hell it's Lyon,..."
292,myoKCj34bkhVj9GjMczS1Q,L057RHN2ue4J96I3oEIGlQ,3,"Not bad for a veggie burger in Lyon! 

My husband and I stopped here for lunch as we were craving burgers. He ordered one of the beef burgers and said it..."
293,k8U0c3ogX5Pv0POrThhyEg,fLUYEqmJx0Dre-QQ2rWo-w,5,"Well located, good food, friendly staff. One of them is actually able to speak a bit Chinese Mandarin and Shanghai dialect. How amazing is that? Even..."
294,LfxMWQKmlnZUmPIgHZzDPA,0R4_8jIY4xt-2rVS6sz1Gg,4,"I have a soft spot for this place. I'm regular because it's in the 'hood, it's always open, always busy, and the food is consistently good.

I love the old..."
295,K1s3CDq0qlXLk5AOn3JgBg,0R4_8jIY4xt-2rVS6sz1Gg,3,The Fois Gras Pate for starters was fantastic. The beef cheek was OK. The dessert was also good. Service could be better though.
296,biagGB2XVrf1JPNTCilUJA,0R4_8jIY4xt-2rVS6sz1Gg,1,"This must be a joke, we thought, perpetrated by Paul Bocuse; a gag, a spoof.  Why?  Well:
The sardines were from a can.  From a can!  For nearly 20 euros!..."
297,yz5Ky2XR0wTYwQGiFcANUg,4jh9URYNltW1mcWF4psJRg,4,"A fun, unpretentious bar on an old boat. Definitely a great place to grab a couple beers, we enjoyed taking an afternoon respite there on a sunny day."
298,co98HBGQWI-nR95Cd9GcQw,rewIWRutlNa8BQBQ6Qe8WQ,2,"Very, very average. I had the mezza which was one cold dolmadi, hummus, tahini bread and microwaved mince and something else also very mediocre. It was..."
299,OlvW813y7fztno3VgZ3j5w,rNXouAFX9Ff5-39na3ETOw,4,"Great lunch spot near the silk museum. Can't remember what we ordered, but everything was great. In true french fashion we waited for our check for quite..."
300,JKGWXYrT4lox_j4CFiLerw,rNXouAFX9Ff5-39na3ETOw,5,My new favorite restaurant in Lyon. It calls itself a Bouchon but it's not. A Bouchon serves the same 8 things every time. This restaurant had none of those...
301,B_qemKXOLktNsG2lOxBn0Q,rNXouAFX9Ff5-39na3ETOw,4,Great little French restaurant with a clock obsession. The food was amazing but the service was even better. We had filled ourselves up with starters & main...
302,64T74C_yVG5xHU9xTS0ptQ,_TGoB-5OUSBA0vSZ5TEtQw,4,"After living in China for three years, it's wonderful to discover a place where I can get bao again! The wait staff is friendly and the food is lovely. My..."
303,3ELJ_vMpaAirwAkUo__utg,TP3cq5ksFW0q5Wu0-udU7w,5,"Exactly the kind of hearty meal I longed for while traveling France. I tried fancier Michelin star level places and I tried regular ones, but none satisfied..."
304,A7ewmqzQkIJWWlOIEjPHMw,TP3cq5ksFW0q5Wu0-udU7w,4,"An authentic, no frills French restaurant! This is where the locals come, but the waitress we had took the time to translate their handwritten menu of the..."
305,fKsJsNm3REFZs6xMC-YK8A,TP3cq5ksFW0q5Wu0-udU7w,5,This was the best meal we had in France! I had something like a salad (can't remember what they called it in French) but it included deliciously roasted...
306,aZYjlSb_cEZgaIY2rnpD0A,kKacCVxUkbDEautbrLaX6Q,5,Catherine and Cristophe were awesome and kind! They provided great customer service! The actual gelato and sorbet were tasty and you could tell they use...
307,wARdoej5TY8DV-neOQyvCg,kKacCVxUkbDEautbrLaX6Q,4,Fun gelato spot after a full day of walking and enjoying old Lyon.  Not tons of seating but you're here for a sweet.
308,Ny950gqJz1hq4qSmWSFaKg,kKacCVxUkbDEautbrLaX6Q,2,Gelato was subpar!!! The flavor was too watery. But doesn't surprise me cuz it's in a touristy area!!! Try a local parlor next time.
309,0iYgpz99ibfCN2-cGgQ29Q,I5B28W-qXx2-kweSDnbSqA,4,Le Sud is by the Rhône river and next to the legendary good restaurant street (Rue des Marronniers according to my French friend). It is one of the...
310,p7da6Of7hqi-7UIntEd7WA,I5B28W-qXx2-kweSDnbSqA,4,"My first visit ever to a Paul Bocuse restaurant was to the popular Le Sud brasserie, which specializes in dishes from southern Europe (along the..."
311,blTO5d7ONdkiPYn-SKEB3g,I5B28W-qXx2-kweSDnbSqA,5,"On the recommendation of our cruise director, we saved our last night in Lyon to dine at Le Sud. We called on very short notice and were able to get a..."
312,hpLQrYCs3eB5rzt40oeD1Q,gvuZnayYUdH8n4CDZ-7cYw,4,"Flavorous Pad Thai, nice location, good service, go!"
313,zu2Kejy9aCPQ_UcoISUSUg,gvuZnayYUdH8n4CDZ-7cYw,1,"You can't serve Asian cuisine and be unable to cook rice properly, period. We were SO disappointed with our lackluster, overpriced meal. We only stopped..."
314,kyR4pOG-6M67QGAl3rE3sA,piMNOCz6YU2-k8OMFz_55g,5,"I discovered this cute lttle place with Monique V and since then, I have gone back at least four or five times. I became addicted to the various  types of..."
315,43GWsWbRXxi840C8PzyYew,piMNOCz6YU2-k8OMFz_55g,3,"Wandering around Lyon, Little caught my eye because both the exterior and interior were so cute (and nicely decorated).

The first time I passed by Little,..."
316,44g9HWLnx6PGEr-R_QcbQw,AW21pa5Ns9O37II-ofXxRg,5,"After an early run by the river today, I reserved myself for Vielle Carnard due to the rev of fellow Yelpeurs Lyonnais. I took a walk towards the location,..."
317,3QUra-pjFnQ0eU2tCfRJAg,AW21pa5Ns9O37II-ofXxRg,2,"I just had two entrees here, the gratinee l'onion and the chicken liver salad. Both were super dull and average. I had the cote du Rhone 460ml for $10 euro..."
318,E2N3v7EOeMZLSQNCAZDJHQ,AVjdjko-m6qh9jgN5EDAeg,5,So happy this place is finally open again. Has a great outdoor patio and very friendly service. Enjoyed yummy french fries (served with pico de gallo...
319,9nsOK9lhTMGgawkoCcoanQ,jZutKkIMVp3bVlC7sdqu4A,4,Stumbled across this place while looking for Thai food and turned out to be a great experience. This place offers a clean environment with unique...
320,wE9IuesXGGOCqgbJ-EwKsw,jZutKkIMVp3bVlC7sdqu4A,5,Awesome thai food outside of Southern California!! The food was delicious and the service was equally great. Definitely recommend this restaurant for folks...
321,IWX7PTpXVe6ZiubxbxSB5g,jZutKkIMVp3bVlC7sdqu4A,5,"Looking for a place to go during our brief Christmas trip to Lyon, we came upon this fabulous place after looking on various recommendations on Yelp.

We..."
322,qfiJBEQnJXLaq8laln2I5A,FhmNx_TLfRoHDGi7iKV-SA,5,"Fauves became my go-to spot in the neighbourhood.  The reason: it never disappoints.  It doesn't matter what they have on the menu (which changes daily),..."
323,9s06Mfx5Fd-qZt0uKLuHcQ,MYnxcnDWSzN9_qGi_UMw_w,5,"Lyon never disappoints me when it comes to food and this place was no exception.

I found this place while searching on the app ""the fork"" Laforchette in..."
324,75_NDxMEnaneETMWUmJtaA,7Tb1UANAUe7-x-P-t_wTww,5,"Fantastic little place. I like eating late and this seems like pretty much the only place that's open. 

We had the onion soup 'gratinee' and the entrecôte..."
325,CQyWHWt-hIoGaMty72SNjw,7Tb1UANAUe7-x-P-t_wTww,2,It's been a long time since my last visit. The food  is still as delicious as ever. The service however is lacking. I was asked to pay upfront and found...
326,NtvTpMNPoVeyonuCOLzeqw,7Tb1UANAUe7-x-P-t_wTww,5,"This place in Hotel de Ville definitely has some high class drunk food. Or just late night food in general. For starters, you need to be with someone with a..."
327,n8OerFjfYFpTgLtKW3PrbA,HP1K0jEE0Fojvk_2NIlPNg,4,"4 1/2 stars.

Jeannine & Suzanne is a charming café with exquisitely-made desserts that change seasonally. It's popular among university students and..."
328,_NdjjWc4lqlgy2EZZkw5hQ,HP1K0jEE0Fojvk_2NIlPNg,5,wonderful salad plates and dessert. A perfect combination of tastes and healthiness. Definitely recommended
329,JpzIfYd5yXxeGreJiHW2Ug,HP1K0jEE0Fojvk_2NIlPNg,2,Our cappuccino and matcha latte were xpensive and not good....sad ...:( However the decoration is super fun and well made. Please improve your drinks !!!
330,Tdp2N6BupAls_WduVQMQew,2Zlq_sB4S0u-yQoB4xOHGQ,4,"What a surprise! I love finding cute little cafes with high-quality vegetarian options. After seeing a fellow veg rave about this place online, I realized..."
331,iueqph6gfFgU3vH1yP9xwg,2Zlq_sB4S0u-yQoB4xOHGQ,4,"If you're looking for something to do on a weekday night after school or work (or if you're just looking for a relaxing weekend night), definitely come..."
332,IT0VykSE-2cdNICUlnvK8g,2Zlq_sB4S0u-yQoB4xOHGQ,3,"Came here in a Friday night. We were able to get a table, but for the entertainment they had some french guy stand up and tell stories. They made everybody..."
333,qF49HYOKwyTKqYY88y5PDg,qqBx9AdJdb3U6GwSRzkE4w,4,"Great views, service and burgers were very juicy and thick. Enjoyed the meals which were a good size and prepared well compared to other restaurants in Lyon..."
334,pgSXIqn-Cdldau61f4bVXA,qqBx9AdJdb3U6GwSRzkE4w,5,"My friends and I needed a place for lunch. Johnny's kitchen kept their kitchen open to serve us. The food was absolutely fantastic. Burgers, fish and steak..."
335,p7v76M0O3lJ0RuvRMhIHKg,qqBx9AdJdb3U6GwSRzkE4w,5,"Look forward to seeing you again around July 20th Adrian.  We started with a Kobe jersey 9 years ago, I hope you have more Laker's gear in there now...."
336,z-r1uqQZyEibB7rCK1MUPg,xdBDUDJFAUnwMwOpHwW4SQ,5,"Great small almost-divey bar (my fave for the size, locals, dim lighting, etc) but with a disco ball and great music. HUGE selection of liquors and all..."
337,L2w-wNj0EhjVxSuKpzigag,DhbvvztduoLNoAIUk51VKg,5,"When people ask me why I moved to France, I tell them it was for the boulangeries, and I'm only half-kidding. O Fournil des Artistes was exactly what I had..."
338,3MAfg0CV5hbyEaSKOHp4Dw,t-_OwUjoBhLIYpakSW53gQ,4,"A bit hidden behind part dieu you find this small japanese ""sympa!"" In the 3ieme.
Menu is a bit different then all these chinese sushi places around lyon..."
339,ORCWrQmkQTTdQFmNQ9ju2w,t-_OwUjoBhLIYpakSW53gQ,4,"One of my favourite sushi restaurants in Lyon. I have never dined in, but regularly order online.
The ""Saumon roll aux perles noires"" is always a must, I've..."
340,UywTnQdvV9Y-xUrxlqEUZQ,zFGKhDZUvphMX_B0wBT77Q,5,"Wow... wow.

I'm almost speechless. i just feel like I have to write a review before I fall into an amazing meat coma.

If you didn't read my review of the..."
341,__VOIBs2ahp6Dl40UuZNwg,zFGKhDZUvphMX_B0wBT77Q,5,"By far the best steak I have ever had. There is a window where you can choose from an enormous range of quality cuts. Personally, I had the t-bone limousine..."
342,yd7TAeHPMvYFkN7lAwdbTg,iUEwwaedGH7QS_KypHiSuQ,5,"We read about Pailleron and were expecting a Lyon dining experience. 
Pailleron delivered in spades, excellent service  and fantastic food. 
We ordered the..."
343,zoCwYQ_VwNaKwSoKYQ9hWA,HKsP6Bu1tlpzpzBM3RLZtA,5,"Yes! delicious and original (except if you are american..)
All the bagels are very tasty, even the sweet ones (and especially the one with jam and peanut..."
344,vzDxdMmrkrAc2QVTs_4gXg,HKsP6Bu1tlpzpzBM3RLZtA,2,"A lot of digital ink has been spilled here on Yelp about THE best bagels in Lyon. And I guess I'm ready to pipe up about it too.

What's funny is that this..."
345,AjLclb2lqHB7r-D9efSBJw,YTdqkD2akQ8hnSvpZJ-Adg,5,Loved it.  Best pizza we have had in France.  Friendly service.  Pleasant space. Recommend.
346,nqERooARFtFoxX-PqS47dA,MX_KBC9uWO9FjSsz4u_WPw,5,"One of my favorite places to grab a beer in Lyon. Friendly staff and great atmosphere. The terrace is perfect for sunny afternoons.

Un de mes endroits..."
347,xCO9nSNEhQYWwPXI4yKWAA,MX_KBC9uWO9FjSsz4u_WPw,5,"small pub on the croix rousse plateau
nothing exciting but a nice place to have a drink with friends
to watch sports."
348,TI6mzOg6JsgsHzZ1kW8ipA,MX_KBC9uWO9FjSsz4u_WPw,3,Not the same mood as the ones downtown!
349,JBCkl0aKRHZN5bMxEIcHxw,EiA1L05IRq4Biodi6Vy1ww,5,"As I was walking the historic cobblestone streets of this beautiful city, this corner patisserie caught my eye with the simple yet beautiful desserts.  

My..."
350,oGP1AQRxrA-geVkCdBqKjA,EiA1L05IRq4Biodi6Vy1ww,5,"Best tropézienne I've ever had; extremely light, crispy top, just the right amount of raspberries, perfectly balanced flavour."
351,IN7hYD-J7YJvbJz67oa4Yw,EiA1L05IRq4Biodi6Vy1ww,4,"We ate here 3 times for breakfast because it was about two blocks from where we stayed, each was fricking awesome. Of course, the pastries were the best..."
352,xuKoIFAyfm6JrGphwXl2xg,n6p9i4b8xnkoHQQu-GNmeg,3,"When a salad is too big for me to finish, well, that's pretty exciting. The vegetarian salad at Le Jardin de Berthe is huge, fresh, crisp, and delicious...."
353,OaTCuFK7VG7m8r0qp27mgg,n6p9i4b8xnkoHQQu-GNmeg,1,"I'd give this 0 stars if I could.
We had a meal here where everything started off OK only to notice that bread basket they served the bread in had..."
354,ZkD7esb9C2DamFGmTaoOmA,n6p9i4b8xnkoHQQu-GNmeg,4,We had incredibly interesting and tasty salads at LE Jardin de Berthe tonight! My friend had been there before but it was new to me. What a pleasant...
355,Krji1DFk-CpCDI007aHX7g,G6Bzdj82_VpoiiTn4c3F9Q,5,"Best pub in Lyon for the craic, good live music, ok prices and great service! One of the oldest pub in town, but not a quiet one: opens at 9pm, but live..."
356,Y4eeM1ENcSdJF9sLZNU5zw,-TPCwBsL86hsibqZfpGggg,5,"Uh. Awesomeness.

Hidden in a passage (duh) across for the restaurant le Passage. Ring the doorbell and the barman will open and tell you if you can come in..."
357,IiK94ba_J_covA9vqHbFlw,-TPCwBsL86hsibqZfpGggg,5,Surprised with a romantic dinner at the one and only Le Passage. Elegant  and beautiful French restaurant. Impeccable service. Must try a bit of everything...
358,AyhQD38JEQOtXSjGzJr55Q,CUF90cb7_wNX6V0oSQVrYg,5,Great lunch on the patio. Food was all prepared well and several dishes were outstanding. The ice cream and sorbet that were part of the desserts were...
359,k7TOHScSyS86_nED65VBFA,CUF90cb7_wNX6V0oSQVrYg,4,"Love the foie Gras with chicken meat, surprisingly very tasty! The glutenfree chocolate caramel dessert was heaven... don't mind coming back. Reservation is..."
360,YpitkwNr2mMBpomQLyOswA,CUF90cb7_wNX6V0oSQVrYg,2,Came on a recommendation from a co-worker.  Very very very disappointed in the service.  Had to flag down the waiter for our wine.  Had to flag our waiter...
361,u13J_7qTUb2L0ht9MNL5-A,N9HD1qL3_26Xxmmw_MJanA,5,"Found Soline while looking for a good vegetarian place in Lyon. Had a great experience-- interior is clean and modern, and the food is incredible! You can..."
362,GaNTW_oRU9NtUVtM84Syhw,N9HD1qL3_26Xxmmw_MJanA,4,"Yum! I finally got to try Soline with a friend! I had a bouillabaisse with fennel and carrots, served with rice and a side salad. A real side salad with..."
363,DhnI0ihBysMU05ZvnbYLlw,N9HD1qL3_26Xxmmw_MJanA,3,I'm torn between three and four stars here... Soline kinda deserves four stars just for being a vegetarian restaurant in Lyon! The food is nice and it's...
364,tVB0WaTLCs_0ZT7CDzDKJQ,JZTUE8WU7pspcI0o0U8rDQ,5,"Underated gem. For those who can't afford a 3 star Michelin meal at Paul Bocuse's flagship, this is a glimpse into his cuisine. For a mere €30, a standard..."
365,o34IWYDdcx3tbuJNhSQgXw,JZTUE8WU7pspcI0o0U8rDQ,5,Value is beyond is beyond expectation.  Great dinning experience in France.  Thank you!!!
366,34QZhKwoDN9mS995mwx4AA,Xj2L8l0epMqsIv0pCRbl9w,5,"This place was absolutely adorable! A great spot for coffee and a healthy brunch/lunch.  Cute modern decor. 

I ordered the smoked trout sandwich and the..."
367,1H9vf8LohUayi-Zh49ayaw,Xj2L8l0epMqsIv0pCRbl9w,5,"Came here for coffee and to work. Great WiFi, healthy food, music wasn't too loud (nor was the crowd). The staff was pleasant and the place cleared out just..."
368,P-fcEBZfnMkcDpRIW2XbIw,Xj2L8l0epMqsIv0pCRbl9w,5,"This place is awesome! Awesome for coffee, awesome for breakfast, awesome for lunch. Parents take note: there is a high chair and a changing table here. (I..."
369,Ey7XBXpgl5IkJd4bKcAF5g,A_ie0c0ajkC1P8zFLkGlAA,5,"This place is beautiful.
Located on the top floor of the Sofitel Lyon it has a nice decoration and beautiful view over the river.
The food is amazing and..."
370,3uVxg9CPhMVMfT9fY6allA,A_ie0c0ajkC1P8zFLkGlAA,4,"Pricey, but with some pretty good food, strong service, and an excellent view.  It's definitely worth a try on your trip to Lyon.

I started with the oyster..."
371,ZNTaIL5bSZl7SVdDAZTZ4Q,A_ie0c0ajkC1P8zFLkGlAA,4,"I had a great chef's tasting menu.  7 courses were actually 10!  Wine pairing was good.  I was refreshing to go from the ""BIG"" California wines to the more..."
372,1lc0kPUt0q4hmZX5jgRFAA,JdyVs1zhu2yACk4ffrq_Bw,4,"I came here one night after catching the train into Lyon. I had planned to go to nearby Chez George, but when I saw that no one was there and there were..."
373,xbM2w30X7zdKg7-29pfCUQ,JdyVs1zhu2yACk4ffrq_Bw,2,"Two stars is being nice... the food was just terrible. 

My hubby and I stumbled upon this place as we were looking for a place to lunch at. There were a..."
374,e2-uW8lCkcJCYUgjT9xD9w,JdyVs1zhu2yACk4ffrq_Bw,5,We enjoyed the restaurant so much that we ate here for lunch two days in a row. I had the roasted chicken the first day. The part that made it special was...
375,kMAEkRc_0EQ4PPSn-9lMpQ,lGwaKkuL0i0VhDCD-t7Iug,4,When you are in Lyon you will end up here at some point. The main tourist office is located here as is the giant Ferris wheel. It's a massive ground...
376,L7f0q7M7NB6GFMueGJRU4Q,lGwaKkuL0i0VhDCD-t7Iug,4,"Expansive courtyard in the heart of old Lyon, this is the place to meet and greet, sight-see, and most importantly, where to decide to have lunch!  On this..."
377,efhy7v2atcIoG1oJN9Mbwg,lGwaKkuL0i0VhDCD-t7Iug,5,A must see. Largest pedestrian square in Europe. And a huge Ferris Wheel.
378,RDn7bu90fzaPiIbopL7DCQ,BreSECsQ41UaClCiMrtRxw,5,"Everything here was good. The celery soup, pork shank, white fish in tomato sauce, sausage soup, verbena granita, and pear crumble. There were many other..."
379,jiQV8spkw5Mv8SRPEW40kg,BreSECsQ41UaClCiMrtRxw,4,"The service from the 3 staff (waiter, chef and runner) was impeccable and attentive, especially on a very busy Saturday. Reservations are necessary as many..."
380,3dQgr3crHU7B1-WVXR4-0Q,BreSECsQ41UaClCiMrtRxw,5,"Had the set lunch for 20 euros and can honestly say it was one of the best I've had for that price.  A cold artichoke and cheese soup was perfect, the..."
381,XTHtzu4D3vNFFnwPpI1d5g,ZBIyUVtJVM9KO3OFf_aXTA,5,SIX Stars!  I am not certain That I am articulate or eloquent enough to to give Pierre Orsi the credit it deserves.  This was by way of a recommendation of...
382,MhvgSiWG9GHkGERLr70IIA,ZBIyUVtJVM9KO3OFf_aXTA,5,"This restaurant is amazing. You walk up to the front door where there is a staff member waiting to hold the door open, then you are instantly greeted by..."
383,yI_6auA9KuDg0KiAVR9_CA,ZBIyUVtJVM9KO3OFf_aXTA,2,"As someone who is absolutely happy to drop copious amounts of money on delicious food and have yet to have a bad meal in France, I was floored by tonight's..."
384,O_42M9NCZuz8qkjc-yXftw,fKX_8iIoxTE_YmVMdtTO0A,4,"Nice spot for lunch. The fish, rice, miso soup and salad set is a good set course for a reasonable price. All the flavors are authentic. Was surprised to..."
385,6UR9cQgaxcg6bzWosnChvA,fKX_8iIoxTE_YmVMdtTO0A,4,We took the 5 course menu and it was pretty good overall. I wish there were more sashimi in our entree dish but with that said it was all together very...
386,tAaVpTZlU8s3PqzfwxDFhA,L2KQJvxfQgHw78uORC6mIA,5,"Found Puzzle Café through a blog that listed their favorite coffee shops in Lyon and it did not disappoint. 

In Europe, the land where espresso rules, it..."
387,0mDzgHWHaaqoN9T2mSrE4Q,L2KQJvxfQgHw78uORC6mIA,4,We stopped in for our daily cappuccino... kinda taste the same as all the other shops in Lyon. Not sure if that's good or bad. But the coffee itself was tasty.
388,zP_vHX13MGDob4sGSyVCnA,L2KQJvxfQgHw78uORC6mIA,3,"The owner of this establishment needs to train the baristas in proper food handling. After my son and I had been served our lattes and croissants, the..."
389,oeIXRPgScEIG40pNQbJRcA,Lath16H5FuTMdoVKuOhHog,5,"The food is very very Good!!!

We had the Cesar Salad, Red Fish and the Fish Salad. Everything was very delicious!

Fact is the French need to work on there..."
390,9aRanEyhaMeZCA4pjriuEA,Lath16H5FuTMdoVKuOhHog,5,"Because I'm traveling with two young children, I want good wine, fast and honest service. These bad boys were upfront about the jerk who parked where the..."
391,FsfKeAnpkgE9cXc810cZpA,Lath16H5FuTMdoVKuOhHog,5,Great place to eat and or drink. Salads especially recommended. Fun. Reasonable prices. High quality food. Wines by the glass are better than at most...
392,o3jjL133fULUZSvAgsFiaA,m_-O5X_g8mBDjMH-Ek3KPA,3,"I give this place points for how lovely it is in terms of decorations. They also have tons of hats for people to wear. In France, you can't be picky about..."
393,SMTPf8aF3E8bLcIbP0oLug,m_-O5X_g8mBDjMH-Ek3KPA,4,Margaritas!!! Cheesy but fun for fixing a bit of homesickness (-: staff was nice and food was - as expected - underwhelming but not bad
394,nOjdlUGhDAwwSswSjsZOUg,m_-O5X_g8mBDjMH-Ek3KPA,3,"It's not a secret that I like Mexican food. I miss late-night tacos as much as I miss anything about home, and I'm always on the hunt to find tacos in..."
395,JwmjuyILQjvgHfQzYFoepw,RJ_R8KaWeeki_4HQr1hcUA,5,"Reasons to love La Bicycletterie:

The deliciousness: I'm obsessed with the bacon arugla tomato cheddar grilled sandwich. I don't know what that sauce is,..."
396,Lhgbl74ZzC6wfr2iTqLlgA,RJ_R8KaWeeki_4HQr1hcUA,4,Exactly the laid-back coffee environment I've been searching for to work on some projects. A little pricey but well-decorated and certainly with a hip crowd...
397,Gv0BC4nkrcTzgnMKHMdJ6w,RJ_R8KaWeeki_4HQr1hcUA,5,Love this place. A lovely coffee shop that feels tucked away in Croix Rousse but is actually only a block away from Place Terreaux! The coffee is delicious...
398,lNze9JVWN-owAON6VYfW-g,nnd3Q77ODjl5UJVxsQw6cQ,4,It was a great place in croix rousse. I'll recommend it for every-one who want have a good day with beers...and coming with cheese/charcuterie plate. Little...
399,vpZboS1R83RfggwghPSefw,iZAWf3P4aVlt4b9OXU5-0g,5,"This is probably my favorite bar ever. I studied in Lyon for 4 months and this was a go to for me and my American friends. 

The bartenders speak good..."
400,Reb2eqgkkYeyb6ARXAk4Ww,iZAWf3P4aVlt4b9OXU5-0g,5,"Amazing bar, staff are delightful - always friendly and welcoming and create a dynamic atmosphere. The music playlist is eclectic with a range of songs to..."
401,BrUNA9EGWdhy6sZDYp4v0w,iZAWf3P4aVlt4b9OXU5-0g,5,This is a great pub to spend a fun evening and meet a lot of international people around a pint or two! Definitely a great spot in Lyon.
402,YLwi28w4pW4__Dqu4hnlOA,Ge4y1gZwruERHNDxo5mUFw,2,"I really, really, really wanted to like this place.
I was sure I'd love it, even.
And boy did it disappoint.
The decor is kitschy and even kind of weird,..."
403,ZbApjN5YJrWB4iKWVIoIXQ,sf8j4nFyJQZ-Irv46e_tdQ,5,"De la vraie cuisine japonaise ça nous change pour une fois! Ici pas de maki et autres sushis mais plutôt des bentos, currys ou autres sukiyaki don (fondue..."
404,gMbKbz47DqErsjZ-bSOtpg,A8JwTnXvptrnvmXbJLTAYQ,5,"Great brunch location that was open when many other restaurants were closed. 

When we walked in we didn't have to wait to be seated. We were seated in this..."
405,bL8VlnICeKlcQhPECxsNiw,A8JwTnXvptrnvmXbJLTAYQ,4,"Looking for a breakfast place with a few options and this was a great choice. They had pancakes, eggs and bacon, as well as pastries and various coffees...."
406,vwxl_uzeHMhR2hujoAysfQ,A8JwTnXvptrnvmXbJLTAYQ,5,Great breakfast place. Bacon and eggs were amazing and hit the spot after a week of European style breakfasts. They are the sister cafe to slake so the...
